ativo,target,janela,tecnica,data,target_pred,resultado_real,valor_obtido
VALE3-50,1.02,15,SVC,2005-02-23,1,0.0602678571428569,117121.58808933002
VALE3-50,1.02,15,SVC,2005-02-24,0,-0.0656084656084655,117121.58808933002
VALE3-50,1.02,15,SVC,2005-02-25,1,-0.0151351351351352,115348.93702635636
VALE3-50,1.02,15,SVC,2005-02-28,0,0.0585585585585584,115348.93702635636
VALE3-50,1.02,15,SVC,2005-03-01,1,0.1066048667439165,115348.93702635636
VALE3-50,1.02,15,SVC,2005-03-02,0,0.0437158469945355,115348.93702635636
VALE3-50,1.02,15,SVC,2005-03-03,1,0.0369163952225841,119607.2039741263
VALE3-50,1.02,15,SVC,2005-03-04,0,-0.063157894736842,119607.2039741263
VALE3-50,1.02,15,SVC,2005-03-07,0,-0.0430570505920343,119607.2039741263
VALE3-50,1.02,15,SVC,2005-03-08,0,-0.0405257393209201,119607.2039741263
VALE3-50,1.02,15,SVC,2005-03-09,1,-0.0492341356673962,113718.44666686624
VALE3-50,1.02,15,SVC,2005-03-10,1,-0.0496688741721855,113718.44666686624
VALE3-50,1.02,15,SVC,2005-03-11,1,0.0157480314960629,113718.44666686624
VALE3-50,1.02,15,SVC,2005-03-14,1,0.0011286681715574,113846.79705813808
VALE3-50,1.02,15,SVC,2005-03-15,0,0.0436280137772673,113846.79705813808
VALE3-50,1.02,15,SVC,2005-03-16,0,0.0619158878504673,113846.79705813808
VALE3-50,1.02,15,SVC,2005-03-17,0,-0.0887902330743617,113846.79705813808
VALE3-50,1.02,20,RNA,2005-02-25,1,-0.0151351351351352,98486.48648648648
VALE3-50,1.02,20,RNA,2005-02-28,1,0.0585585585585584,98486.48648648648
VALE3-50,1.02,20,RNA,2005-03-01,1,0.1066048667439165,98486.48648648648
VALE3-50,1.02,20,RNA,2005-03-02,0,0.0437158469945355,98486.48648648648
VALE3-50,1.02,20,RNA,2005-03-03,0,0.0369163952225841,98486.48648648648
VALE3-50,1.02,20,RNA,2005-03-04,1,-0.063157894736842,92266.28733997156
VALE3-50,1.02,20,RNA,2005-03-07,0,-0.0430570505920343,92266.28733997156
VALE3-50,1.02,20,RNA,2005-03-08,0,-0.0405257393209201,92266.28733997156
VALE3-50,1.02,20,RNA,2005-03-09,0,-0.0492341356673962,92266.28733997156
VALE3-50,1.02,20,RNA,2005-03-10,1,-0.0496688741721855,87683.5247237478
VALE3-50,1.02,20,RNA,2005-03-11,1,0.0157480314960629,87683.5247237478
VALE3-50,1.02,20,RNA,2005-03-14,1,0.0011286681715574,87683.5247237478
VALE3-50,1.02,20,RNA,2005-03-15,1,0.0436280137772673,91508.98274843484
VALE3-50,1.02,20,RNA,2005-03-16,1,0.0619158878504673,91508.98274843484
VALE3-50,1.02,20,RNA,2005-03-17,0,-0.0887902330743617,91508.98274843484
VALE3-50,1.02,20,Random Forest,2005-02-25,1,-0.0151351351351352,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-02-28,1,0.0585585585585584,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-03-01,1,0.1066048667439165,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-03-02,1,0.0437158469945355,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-03-03,0,0.0369163952225841,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-03-04,0,-0.063157894736842,98486.48648648648
VALE3-50,1.02,20,Random Forest,2005-03-07,1,-0.0430570505920343,94245.94885520612
VALE3-50,1.02,20,Random Forest,2005-03-08,0,-0.0405257393209201,94245.94885520612
VALE3-50,1.02,20,Random Forest,2005-03-09,0,-0.0492341356673962,94245.94885520612
VALE3-50,1.02,20,Random Forest,2005-03-10,0,-0.0496688741721855,94245.94885520612
VALE3-50,1.02,20,Random Forest,2005-03-11,0,0.0157480314960629,94245.94885520612
VALE3-50,1.02,20,Random Forest,2005-03-14,1,0.0011286681715574,94352.32125797722
VALE3-50,1.02,20,Random Forest,2005-03-15,1,0.0436280137772673,98468.72562973741
VALE3-50,1.02,20,Random Forest,2005-03-16,0,0.0619158878504673,98468.72562973741
VALE3-50,1.02,20,Random Forest,2005-03-17,0,-0.0887902330743617,98468.72562973741
VALE3-50,1.02,20,SVC,2005-02-25,1,-0.0151351351351352,98486.48648648648
VALE3-50,1.02,20,SVC,2005-02-28,0,0.0585585585585584,98486.48648648648
VALE3-50,1.02,20,SVC,2005-03-01,1,0.1066048667439165,98486.48648648648
VALE3-50,1.02,20,SVC,2005-03-02,1,0.0437158469945355,98486.48648648648
VALE3-50,1.02,20,SVC,2005-03-03,1,0.0369163952225841,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-04,0,-0.063157894736842,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-07,0,-0.0430570505920343,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-08,0,-0.0405257393209201,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-09,0,-0.0492341356673962,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-10,0,-0.0496688741721855,102122.25254570531
VALE3-50,1.02,20,SVC,2005-03-11,1,0.0157480314960629,103730.47699524398
VALE3-50,1.02,20,SVC,2005-03-14,0,0.0011286681715574,103730.47699524398
VALE3-50,1.02,20,SVC,2005-03-15,0,0.0436280137772673,103730.47699524398
VALE3-50,1.02,20,SVC,2005-03-16,0,0.0619158878504673,103730.47699524398
VALE3-50,1.02,20,SVC,2005-03-17,0,-0.0887902330743617,94520.22376592155
VALE3-50,1.02,25,RNA,2005-03-04,0,-0.063157894736842,100000.0
VALE3-50,1.02,25,RNA,2005-03-07,0,-0.0430570505920343,100000.0
VALE3-50,1.02,25,RNA,2005-03-08,0,-0.0405257393209201,100000.0
VALE3-50,1.02,25,RNA,2005-03-09,1,-0.0492341356673962,95076.58643326038
VALE3-50,1.02,25,RNA,2005-03-10,1,-0.0496688741721855,90354.23942498586
VALE3-50,1.02,25,RNA,2005-03-11,1,0.0157480314960629,90354.23942498586
VALE3-50,1.02,25,RNA,2005-03-14,1,0.0011286681715574,90354.23942498586
VALE3-50,1.02,25,RNA,2005-03-15,0,0.0436280137772673,90354.23942498586
VALE3-50,1.02,25,RNA,2005-03-16,1,0.0619158878504673,95948.60238003756
VALE3-50,1.02,25,RNA,2005-03-17,0,-0.0887902330743617,95948.60238003756
VALE3-50,1.02,25,Random Forest,2005-03-04,0,-0.063157894736842,100000.0
VALE3-50,1.02,25,Random Forest,2005-03-07,0,-0.0430570505920343,100000.0
VALE3-50,1.02,25,Random Forest,2005-03-08,0,-0.0405257393209201,100000.0
VALE3-50,1.02,25,Random Forest,2005-03-09,0,-0.0492341356673962,95076.58643326038
VALE3-50,1.02,25,Random Forest,2005-03-10,1,-0.0496688741721855,90354.23942498586
VALE3-50,1.02,25,Random Forest,2005-03-11,1,0.0157480314960629,90354.23942498586
VALE3-50,1.02,25,Random Forest,2005-03-14,1,0.0011286681715574,90354.23942498586
VALE3-50,1.02,25,Random Forest,2005-03-15,1,0.0436280137772673,90354.23942498586
VALE3-50,1.02,25,Random Forest,2005-03-16,0,0.0619158878504673,90354.23942498586
VALE3-50,1.02,25,Random Forest,2005-03-17,0,-0.0887902330743617,82331.66544718469
VALE3-50,1.02,25,SVC,2005-03-04,1,-0.063157894736842,93684.2105263158
VALE3-50,1.02,25,SVC,2005-03-07,1,-0.0430570505920343,93684.2105263158
VALE3-50,1.02,25,SVC,2005-03-08,0,-0.0405257393209201,93684.2105263158
VALE3-50,1.02,25,SVC,2005-03-09,1,-0.0492341356673962,93684.2105263158
VALE3-50,1.02,25,SVC,2005-03-10,1,-0.0496688741721855,89031.02126176369
VALE3-50,1.02,25,SVC,2005-03-11,0,0.0157480314960629,89031.02126176369
VALE3-50,1.02,25,SVC,2005-03-14,0,0.0011286681715574,89031.02126176369
VALE3-50,1.02,25,SVC,2005-03-15,0,0.0436280137772673,89031.02126176369
VALE3-50,1.02,25,SVC,2005-03-16,0,0.0619158878504673,89031.02126176369
VALE3-50,1.02,25,SVC,2005-03-17,0,-0.0887902330743617,81125.93613308323
